OBJECTID,Join_Count,TARGET_FID,Row_Labels,Average_of,Average__1,Comm,BUFF_DIST,ORIG_FID,OBJECTID_1,OBJECTID_12,BLDG_ID,BLDG_NAME,ADDRESS,CITY,ZIPCODE,CSP_SCH_ID,SCH_ID,SCH_NAME,SCH_LABEL,SCH_TYPE,SHARED,COMPLEX,POINT_X,POINT_Y,SCHID,NAME,TOWN_MAIL,TOWN,STATE,ZIP,PRINCIPAL,PHONE,FAX,GRADES,TYPE,Shape_Length,Shape_Area
818,0,818,1231,42.344909999999999,-71.100989999999996,1,200.000000000000000,788,,818,,,,,,,,,,,,,,,,,,,,,,,,,,0.013352356740252,0.000013719911620
819,0,819,1240,42.362180000000002,-71.062269999999998,1,200.000000000000000,794,,819,,,,,,,,,,,,,,,,,,,,,,,,,,0.013354571714744,0.000013723625940
820,0,820,1242,42.357170000000004,-71.061269999999993,1,200.000000000000000,795,,820,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353929165798,0.000013722548675
821,1,821,1244,42.277169999999998,-71.166960000000003,1,200.000000000000000,797,123,821,,,235 Baker Street,,,,,,,,,,,,8028,Catholic Memorial,West Roxbury,BOSTON,MA,02132,Richard Chisholm,617-469-8000,617-325-0888,"7,8,9,10,11,12",PRI,0.013343686571570,0.000013705369894
822,0,822,1250,42.346969999999999,-71.041439999999994,1,200.000000000000000,802,,822,,,,,,,,,,,,,,,,,,,,,,,,,,0.013352620804920,0.000013720354574
823,0,823,1252,42.357579999999999,-71.057329999999993,1,200.000000000000000,804,,823,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353981661271,0.000013722636842
824,0,824,1258,42.281410000000001,-71.133539999999996,1,200.000000000000000,807,,824,,,,,,,,,,,,,,,,,,,,,,,,,,0.013344228539019,0.000013706279280
825,0,825,1261,42.270280000000000,-71.120609999999999,1,200.000000000000000,808,,825,,,,,,,,,,,,,,,,,,,,,,,,,,0.013342806625404,0.000013703894206
826,0,826,1262,42.356900000000003,-71.055750000000003,1,200.000000000000000,809,,826,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353894332042,0.000013722490140
827,0,827,1263,42.348750000000003,-71.085639999999998,1,200.000000000000000,810,,827,,,,,,,,,,,,,,,,,,,,,,,,,,0.013352849135778,0.000013720737580
828,1,828,1270,42.282029999999999,-71.071259999999995,1,200.000000000000000,816,52,828,72,Wilson Bldg,18 Croftland Avenue,Dorchester,02124,1140,1140,Henderson Upper (2-12),Henderson Upper (2-12),K-12, , ,772644.999994999961928,2927809.999989999923855,,,,,,,,,,,,0.013344308044659,0.000013706412957
829,0,829,1277,42.337490000000003,-71.071979999999996,1,200.000000000000000,820,,829,,,,,,,,,,,,,,,,,,,,,,,,,,0.013351405636743,0.000013718316686
830,0,830,1282,42.357999999999997,-71.060460000000006,1,200.000000000000000,823,,830,,,,,,,,,,,,,,,,,,,,,,,,,,0.013354035903036,0.000013722727490
831,0,831,1283,42.237229999999997,-71.131889999999999,1,200.000000000000000,824,,831,,,,,,,,,,,,,,,,,,,,,,,,,,0.013338590383003,0.000013696821437
832,2,832,1284,42.286450000000002,-71.128129999999999,1,200.000000000000000,825,73,832,102,Sumner Bldg,15 Basile Street,Roslindale,02131,4560,4560,Sumner Elementary,Sumner,ES, , ,757138.874669000040740,2929630.834929999895394,00350720,Children's Learning Academy,Roslindale,BOSTON,MA,02131,Francis Campbell,617-327-2538,--,"PK,K,1,2,3,4,5,6",PRI,0.013344872546045,0.000013707359541
833,0,833,1289,42.350670000000001,-71.075209999999998,1,200.000000000000000,829,,833,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353095577690,0.000013721150933
834,0,834,1291,42.326770000000003,-71.066810000000004,1,200.000000000000000,831,,834,,,,,,,,,,,,,,,,,,,,,,,,,,0.013350031629398,0.000013716012700
835,0,835,1297,42.354649999999999,-71.054659999999998,1,200.000000000000000,835,,835,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353606117371,0.000013722006889
836,0,836,7,42.356510000000000,-71.061980000000005,1,200.000000000000000,2,,836,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353844569883,0.000013722406897
837,0,837,8,42.349089999999997,-71.157079999999993,1,200.000000000000000,3,,837,,,,,,,,,,,,,,,,,,,,,,,,,,0.013352892687910,0.000013720810459
838,0,838,11,42.290810000000000,-71.089179999999999,1,200.000000000000000,5,,838,,,,,,,,,,,,,,,,,,,,,,,,,,0.013345429869361,0.000013708294382
