OBJECTID,Join_Count,TARGET_FID,Row_Labels,Average_of,Average__1,comm,ind,BUFF_DIST,ORIG_FID,OBJECTID_1,AUN,SCHOOL_NUM,LOCATION_I,SCHOOL_NAM,SCHOOL_N_1,STREET_ADD,ZIP_CODE,PHONE_NUMB,ACTIVE,GRADE_LEVE,GRADE_ORG,ENROLLMENT,TYPE,TYPE_SPECI,Shape_Length,Shape_Area
1129,3,1129,1711,39.955550000000002,-75.164659999999998,1,0,400.000000000000000,1128,1129,226511652, , ,Friends Select School,Friends Select Sch,3 BENJ FRANKLIN PKY,19103,215-561-5900,O,Elem/Mid/High,pre K-12, ,3,Private,0.026132123506435,0.000052961830051
1130,1,1130,1713,39.962389999999999,-75.242699999999999,0,0,400.000000000000000,1129,1130,226512872, , ,Kids World Christian Education Center- West Philadelphia,Kids World Christian Ed Ctr- West Phila,100-04 S 61ST ST,19139,215-474-1484,O,Elementary School,pre K-4, ,3,Private,0.026133665598844,0.000052967044845
1131,5,1131,1716,39.971469999999997,-75.159440000000004,1,0,400.000000000000000,1130,1131,226515632, , ,Philadelphia Academic School,Phila Academic Sch,1421 W GIRARD AVE,19130,(215) 477-1040,O,High School,12, ,3,Private,0.026135714014364,0.000052973971006
1132,3,1132,1717,39.924079999999996,-75.177949999999996,0,0,400.000000000000000,1131,1132,0, , ,St Monica Junior School (Annex),St Monica Jr,1700 RITNER ST,19145,215-334-3777,O,Elem/Middle,pre K-5, ,3,Archdiocese,0.026125035828797,0.000052937863045
1133,2,1133,1718,39.949750000000002,-75.167509999999993,1,0,400.000000000000000,1132,1133,226511132, , ,The City School,The City School,910 N 6th St,19103,(215) 731-1930,O,Middle/High,6-12, ,3,Private,0.026130816154131,0.000052957409518
1134,0,1134,1719,40.030650000000001,-75.054810000000003,0,0,400.000000000000000,1133,1134,,,,,,,,,,,,,,,0.026149085786073,0.000053019178684
1135,3,1135,1721,39.954470000000001,-75.156090000000006,1,0,400.000000000000000,1134,1135,0, , ,Freire Charter School,Freire Charter School,1026 Market St,19107,(267) 670-7499, ,Middle School,5-8, ,2,Charter,0.026131880240326,0.000052961008112
1136,1,1136,1722,39.963270000000001,-75.177120000000002,0,0,400.000000000000000,1135,1136,226517652, , ,St Francis Xavier School,St Francis Xavier Sch,641-51 N 24TH ST,19130,(215) 763-6564,O,Elem/Middle,pre K-8, ,3,Archdiocese,0.026133863952062,0.000052967714774
1137,0,1137,1724,39.951830000000001,-75.184060000000002,1,1,400.000000000000000,1136,1137,,,,,,,,,,,,,,,0.026131285307773,0.000052958996227
1138,7,1138,1727,39.971679999999999,-75.161130000000000,1,0,400.000000000000000,1137,1138,226518302, , ,St Joseph's Preparatory School,St. Joseph's Prep Sch,1733 W GIRARD AVE,19130,215-978-1950,O,High School,9-12, ,3,Private,0.026135760818994,0.000052974128686
1139,1,1139,1728,39.982970000000002,-75.101439999999997,1,0,400.000000000000000,1138,1139,226514552, , ,Our Lady of Port Richmond School,Our Lady of Port Richmond Sch,2639 E ALLEGHENY AVE,19134,(215) 739-1920,O,Elem/Middle,pre K-8, ,3,Archdiocese,0.026138308712944,0.000052982743508
1140,0,1140,1730,39.952829999999999,-75.192099999999996,0,0,400.000000000000000,1139,1140,,,,,,,,,,,,,,,0.026131510486277,0.000052959757502
1141,3,1141,1731,39.941609999999997,-75.172520000000006,0,0,400.000000000000000,1140,1141,226510071, , ,Philadelphia Free School,Phila Free School,2001 Christian St,19146,(215)218-9586,O,Elem/Mid/High,pre K-12, ,3,Private,0.026128982583498,0.000052951209258
1142,2,1142,1732,39.957999999999998,-75.221239999999995,0,0,400.000000000000000,1141,1142,126515001,8328,8560,THE WORKSHOP SCHOOL,The Workshop School,221 S HANSON ST,19139,215-400-7730, ,HIGH,9-12,256,1,District,0.026132675902750,0.000052963698098
1143,3,1143,1735,39.973860000000002,-75.177840000000003,1,0,400.000000000000000,1142,1143,226510932, , ,Celestial Christian Academy,Celestial Christian Acad,2534 W THOMPSON ST,19121,(215) 232-5863,O,Elem/Middle,pre K-8, ,3,Private,0.026136252702793,0.000052975792480
1144,1,1144,1737,39.964160000000000,-75.176209999999998,1,0,400.000000000000000,1143,1144,226517652, , ,St Francis Xavier School,St Francis Xavier Sch,641-51 N 24TH ST,19130,(215) 763-6564,O,Elem/Middle,pre K-8, ,3,Archdiocese,0.026134064593958,0.000052968393663
1145,1,1145,1739,39.948639999999997,-75.146019999999993,1,0,400.000000000000000,1144,1145,126510002,7678,3361,MASTERY CHARTER-LENFEST CAMPUS,Mastery Charter School at Lenfest,35 S 4TH ST,19106,215-922-1902, ,Middle/High,7-12, ,2,Charter,0.026130566454723,0.000052956565544
1146,2,1146,1740,40.035510000000002,-75.070620000000005,1,0,400.000000000000000,1145,1146,300518675, , ,"Sylvan Learning Center
",Sylvan Lrn Ctr,6537 Roosevelt Blvd,19149,(215)743-6200,O,Tutoring,Ungraded, ,3,Private,0.026150186215486,0.000053022898917
1147,0,1147,1741,39.997320000000002,-75.089489999999998,1,1,400.000000000000000,1146,1147,,,,,,,,,,,,,,,0.026141549554062,0.000052993701406
1148,0,1148,1744,39.953789999999998,-75.198750000000004,1,0,400.000000000000000,1147,1148,,,,,,,,,,,,,,,0.026131726674111,0.000052960488289
1149,1,1149,1745,39.960369999999998,-75.189440000000005,0,0,400.000000000000000,1148,1149,126515001,3783,1390,"POWEL, SAMUEL SCHOOL",Samuel Powel School,301 N 36TH ST,19104,215-400-7740, ,ELEMENTARY,K-04,244,1,District,0.026133210357163,0.000052965505367
1150,2,1150,1746,39.948070000000001,-75.163380000000004,1,0,400.000000000000000,1149,1150,300518760, , ,Student Education Center Delaware Valley High School CC,Student Ed Ctr DVHS,204-06 S 13TH ST,19107,(215) 732-5060,O,High School,9-12, ,3,Private,0.026130437827992,0.000052956130456
1151,0,1151,1747,39.916930000000001,-75.216030000000003,0,1,400.000000000000000,1150,1151,,,,,,,,,,,,,,,0.026123427039739,0.000052932422637
1152,1,1152,1749,39.953440000000001,-75.163910000000001,1,0,400.000000000000000,1151,1152,126510009,7737,3358,PHILADELPHIA ELECTRICAL AND,Philadelphia Electrical and Technology Charter School,1420 CHESTNUT ST,19102,267-514-1823, ,High School,9-12, ,2,Charter,0.026131648000467,0.000052960222553
1153,3,1153,1750,39.955779999999997,-75.159040000000005,1,0,400.000000000000000,1152,1153,226510086, , ,Philadelphia Classical School,Phila Classical Sch,1101 Vine Street,19146,(412)915-5510,O,Elem/Middle,K-8, ,3,Private,0.026132175421835,0.000052962006166
1154,3,1154,1752,39.997010000000003,-75.117379999999997,0,0,400.000000000000000,1153,1154,126515001,6525,5230,"CONWELL, RUSSELL MIDDLE SCHOOL",Russell H. Conwell School,1849 E CLEARFIELD ST,19134,215-400-7210, ,MIDDLE,5-8,367,1,District,0.026141479483329,0.000052993464224
1155,0,1155,1753,39.890050000000002,-75.175870000000003,0,0,400.000000000000000,1154,1155,,,,,,,,,,,,,,,0.026117385004320,0.000052911988654
1156,2,1156,1754,39.950090000000003,-75.164100000000005,1,0,400.000000000000000,1155,1156,300518760, , ,Student Education Center Delaware Valley High School CC,Student Ed Ctr DVHS,204-06 S 13TH ST,19107,(215) 732-5060,O,High School,9-12, ,3,Private,0.026130892822870,0.000052957668859
1157,3,1157,1756,39.942120000000003,-75.160409999999999,0,0,400.000000000000000,1156,1157,300511820, , ,Beginnings Learning Center,Beginnings Learning Ctr,620 S 10TH ST,19147,(215) 627-3668,O,Pre-K,pre K-K, ,3,Private,0.026129097398631,0.000052951597603
1158,2,1158,1757,39.970820000000003,-75.174639999999997,0,0,400.000000000000000,1157,1158,126515001,3618,2210,BACHE-MARTIN SCHOOL,Bache-Martin School,2201 BROWN ST,19130,215-400-7550, ,ELEMENTARYMIDDLE,K-8,463,1,District,0.026135567106134,0.000052973474121
1159,3,1159,1759,39.955010000000001,-75.167990000000003,1,0,400.000000000000000,1158,1159,226511652, , ,Friends Select School,Friends Select Sch,3 BENJ FRANKLIN PKY,19103,215-561-5900,O,Elem/Mid/High,pre K-12, ,3,Private,0.026132001922348,0.000052961419384
1160,5,1160,1761,39.960419999999999,-75.156409999999994,0,0,400.000000000000000,1159,1160,226510086, , ,Philadelphia Classical School,Phila Classical Sch,1101 Vine Street,19146,(412)915-5510,O,Elem/Middle,K-8, ,3,Private,0.026133221532556,0.000052965542976
1161,2,1161,1762,39.989359999999998,-75.155540000000002,0,0,400.000000000000000,1160,1161,126511530, ,3441,TECH FREIRE CHARTER SCHOOL,TECH Freire Charter School,2221 N BROAD ST,19132,267-507-1111, ,High School,9-12, ,2,Charter,0.026139751651753,0.000052987622301
1162,0,1162,1763,39.995950000000001,-75.092110000000005,1,1,400.000000000000000,1161,1162,,,,,,,,,,,,,,,0.026141239979501,0.000052992654277
1163,3,1163,1765,39.955500000000001,-75.213650000000001,0,0,400.000000000000000,1162,1163,226519902, , ,West Catholic Preparatory High School,West Phila Cath HS,4501-17 CHESTNUT ST,19139,(215)386-2244,O,High School,9-12, ,3,Archdiocese,0.026132112545638,0.000052961793464
1164,1,1164,1766,39.967280000000002,-75.171340000000001,0,0,400.000000000000000,1163,1164,126515001,3618,2210,BACHE-MARTIN SCHOOL,Bache-Martin School,2201 BROWN ST,19130,215-400-7550, ,ELEMENTARYMIDDLE,K-8,463,1,District,0.026134768552823,0.000052970774050
1165,3,1165,1767,39.986289999999997,-75.156210000000002,0,0,400.000000000000000,1164,1165,126515001,5040,4460,"DUCKREY, TANNER SCHOOL",Tanner G. Duckrey School,1501 W DIAMOND ST,19121,215-400-7350, ,ELEMENTARYMIDDLE,K-8,585,1,District,0.026139058462884,0.000052985278992
1166,0,1166,1768,39.938079999999999,-75.181849999999997,0,0,400.000000000000000,1165,1166,,,,,,,,,,,,,,,0.026128187467732,0.000052948520472
1167,4,1167,1769,39.924939999999999,-75.172569999999993,0,1,400.000000000000000,1166,1167,226510009, , ,True Gospel Tabernacle Learning Center,True Gospel Tabernacle Lrn Ctr,1900 S 16TH ST,19145,(215) 334-3343,O,Elementary School,pre K-4, ,3,Private,0.026125229340404,0.000052938517027
1168,1,1168,1770,39.964770000000001,-75.176689999999994,0,0,400.000000000000000,1167,1168,226517652, , ,St Francis Xavier School,St Francis Xavier Sch,641-51 N 24TH ST,19130,(215) 763-6564,O,Elem/Middle,pre K-8, ,3,Archdiocese,0.026134202363353,0.000052968859296
1169,3,1169,1771,39.956989999999998,-75.157169999999994,1,0,400.000000000000000,1168,1169,226510086, , ,Philadelphia Classical School,Phila Classical Sch,1101 Vine Street,19146,(412)915-5510,O,Elem/Middle,K-8, ,3,Private,0.026132448253754,0.000052962928237
1170,8,1170,1772,39.963790000000003,-75.161109999999994,1,0,400.000000000000000,1169,1170,126515001,6822,2290,FRANKLIN LEARNING CENTER,Franklin Learning Center,616 N 15TH ST,19130,215-400-7570, ,HIGH,09-12,915,1,District,0.026133981307169,0.000052968112093
1171,4,1171,1773,39.973399999999998,-75.167220000000000,0,0,400.000000000000000,1170,1171,226518302, , ,St Joseph's Preparatory School,St. Joseph's Prep Sch,1733 W GIRARD AVE,19130,215-978-1950,O,High School,9-12, ,3,Private,0.026136149113989,0.000052975442058
1172,2,1172,1774,39.977490000000003,-75.159850000000006,1,0,400.000000000000000,1171,1172,0, ,3374,Alliance for Progress Charter School (Annex),Alliance CS (Annex),1630-32 N 16th St,19121,(215) 232-4892,O,Elementary School,4-8, ,2,Charter,0.026137071925124,0.000052978562216
1173,4,1173,1775,39.940150000000003,-75.160839999999993,0,0,400.000000000000000,1172,1173,300511820, , ,Beginnings Learning Center,Beginnings Learning Ctr,620 S 10TH ST,19147,(215) 627-3668,O,Pre-K,pre K-K, ,3,Private,0.026128653665553,0.000052950097216
1174,3,1174,1776,39.957400000000000,-75.157070000000004,1,0,400.000000000000000,1173,1174,226510086, , ,Philadelphia Classical School,Phila Classical Sch,1101 Vine Street,19146,(412)915-5510,O,Elem/Middle,K-8, ,3,Private,0.026132540737371,0.000052963240600
1175,1,1175,1777,40.025350000000003,-75.122540000000001,1,0,400.000000000000000,1174,1175,126513452,8205,3414,ASPIRA OLNEY CHARTER HIGH,Aspira Charter School at Olney,100 W DUNCANNON AVE,19120,215-456-3014, ,High School,9-12, ,2,Charter,0.026147886803060,0.000053015126057
1176,2,1176,1778,39.948880000000003,-75.160570000000007,1,0,400.000000000000000,1175,1176,300518760, , ,Student Education Center Delaware Valley High School CC,Student Ed Ctr DVHS,204-06 S 13TH ST,19107,(215) 732-5060,O,High School,9-12, ,3,Private,0.026130620342949,0.000052956747583
1177,2,1177,1779,39.983550000000001,-75.115610000000004,0,1,400.000000000000000,1176,1177,126519392,8257,3423,MEMPHIS ST. CHARTER @ JP JONES,Memphis Street Academy Charter School at J.P. Jones,2950 MEMPHIS ST,19134,215-291-4709, ,Middle School,5-8, ,2,Charter,0.026138439870505,0.000052983187154
1178,3,1178,1784,39.926940000000002,-75.160489999999996,0,0,400.000000000000000,1177,1178,226518692, , ,SS John Neumann and Maria Goretti Catholic High School,SS John Neumann & Maria Goretti Catholic HS,1736 S 10TH ST,19148,(215) 465-8437,O,High School,9-12, ,3,Archdiocese,0.026125679856125,0.000052940041316
1179,3,1179,1785,39.970660000000002,-75.173609999999996,0,0,400.000000000000000,1178,1179,126515001,3618,2210,BACHE-MARTIN SCHOOL,Bache-Martin School,2201 BROWN ST,19130,215-400-7550, ,ELEMENTARYMIDDLE,K-8,463,1,District,0.026135530701453,0.000052973350831
1180,1,1180,1786,40.021870000000000,-75.139719999999997,0,0,400.000000000000000,1179,1180,226512022, , ,Harold O Davis Christian School,Harold O Davis Christian Sch,1001 W WINGOHOCKING ST,19140,267-368-5102,O,Elem/Middle,pre K-5, ,3,Private,0.026147098952782,0.000053012461880
1181,0,1181,1787,40.007869999999997,-75.072739999999996,0,1,400.000000000000000,1180,1181,,,,,,,,,,,,,,,0.026143933498755,0.000053001760850
1182,1,1182,1788,39.944000000000003,-75.159999999999997,0,0,400.000000000000000,1181,1182,300511820, , ,Beginnings Learning Center,Beginnings Learning Ctr,620 S 10TH ST,19147,(215) 627-3668,O,Pre-K,pre K-K, ,3,Private,0.026129520784401,0.000052953029542
1183,0,1183,1790,39.999830000000003,-75.219520000000003,0,0,400.000000000000000,1182,1183,,,,,,,,,,,,,,,0.026142116578718,0.000052995618168
1184,1,1184,1791,39.959679999999999,-75.195750000000004,1,0,400.000000000000000,1183,1184,126515001,3783,1390,"POWEL, SAMUEL SCHOOL",Samuel Powel School,301 N 36TH ST,19104,215-400-7740, ,ELEMENTARY,K-04,244,1,District,0.026133054900053,0.000052964980045
1185,1,1185,1794,39.973520000000001,-75.209840000000000,0,1,400.000000000000000,1184,1185,126513070, ,3308,INQUIRY CHARTER SCHOOL,Inquiry Charter School,1301 BELMONT AVE,19104,215-823-5541, ,Elementary School,K-5, ,2,Charter,0.026136176180117,0.000052975533769
1186,0,1186,1796,39.980200000000004,-75.269260000000003,0,0,400.000000000000000,1185,1186,,,,,,,,,,,,,,,0.026137683666686,0.000052980630576
1187,3,1187,1797,39.984710000000000,-75.156559999999999,0,0,400.000000000000000,1186,1187,126515001,5040,4460,"DUCKREY, TANNER SCHOOL",Tanner G. Duckrey School,1501 W DIAMOND ST,19121,215-400-7350, ,ELEMENTARYMIDDLE,K-8,585,1,District,0.026138701706236,0.000052984072677
1188,4,1188,1798,39.937330000000003,-75.151759999999996,0,0,400.000000000000000,1187,1188,126515001,3649,2380,"MEREDITH, WILLIAM M. SCHOOL",William M. Meredith School,725 S 5TH ST,19147,215-400-7990, ,ELEMENTARYMIDDLE,K-8,573,1,District,0.026128018691820,0.000052947949810
1189,3,1189,1799,39.956479999999999,-75.221559999999997,0,1,400.000000000000000,1188,1189,226510695, , ,Beulah Baptist Christian Day School,Beulah Baptist Christian Day Sch,5001 Spruce St,19139,(215) 747-3347,O,Elem/Middle,K-8, ,3,Private,0.026132333123448,0.000052962539291
1190,0,1190,1801,40.039000000000001,-75.059529999999995,0,0,400.000000000000000,1189,1190,,,,,,,,,,,,,,,0.026150976121937,0.000053025569135
1191,2,1191,1802,40.003180000000000,-75.152529999999999,0,0,400.000000000000000,1190,1191,126515001,5183,7510,"BETHUNE, MARY MCLEOD SCHOOL",Mary M. Bethune School,3301 OLD YORK RD,19140,215-400-3890, ,ELEMENTARYMIDDLE,K-8,637,1,District,0.026142873434515,0.000052998176656
1192,1,1192,1803,39.953550000000000,-75.156289999999998,1,0,400.000000000000000,1191,1192,0, , ,Freire Charter School,Freire Charter School,1026 Market St,19107,(267) 670-7499, ,Middle School,5-8, ,2,Charter,0.026131672544699,0.000052960305076
1193,1,1193,1806,39.947159999999997,-75.156059999999997,1,0,400.000000000000000,1192,1193,126513190,7578,3317,ARCHITECTURE & DESIGN CHARTER,Architecture and Design Charter School,105 S 7TH ST,19106,215-351-2900, ,High School,9-12, ,2,Charter,0.026130233028801,0.000052955437661
1194,1,1194,1808,39.975369999999998,-75.154769999999999,0,0,400.000000000000000,1193,1194,226518662, , ,St Malachy School,St Malachy School,1415 N 11th St,19122,(215) 232-0696,O,Elem/Middle,K-8, ,3,Archdiocese,0.026136593703261,0.000052976944642
1195,3,1195,1809,39.988669999999999,-75.187070000000006,0,0,400.000000000000000,1194,1195,126515001,7255,4140,STRAWBERRY MANSION HIGH SCHOOL,Strawberry Mansion High School,3133 RIDGE AVE,19121,215-400-7500, ,HIGH,10-12,169,1,District,0.026139595446281,0.000052987094124
1196,0,1196,1810,39.974939999999997,-75.187889999999996,0,1,400.000000000000000,1195,1196,,,,,,,,,,,,,,,0.026136496678964,0.000052976617249
1197,4,1197,1811,39.916339999999998,-75.167619999999999,0,0,400.000000000000000,1196,1197,126515001,7226,2190,"FELL, D. NEWLIN SCHOOL",D. Newlin Fell School,900 W OREGON AVE,19148,215-400-8260, ,ELEMENTARYMIDDLE,K-8,569,1,District,0.026123294511487,0.000052931974406
1198,0,1198,1812,39.993400000000001,-75.097009999999997,1,0,400.000000000000000,1197,1198,,,,,,,,,,,,,,,0.026140663657932,0.000052990705742
1199,0,1199,1815,39.953780000000002,-75.142910000000001,0,0,400.000000000000000,1198,1199,,,,,,,,,,,,,,,0.026131724268023,0.000052960480309
1200,4,1200,1817,39.946330000000003,-75.244029999999995,0,0,400.000000000000000,1199,1200,126515001,3804,1460,"ANDERSON, ADD B. SCHOOL",Add B. Anderson School,1034 S 60TH ST,19143,215-400-7890, ,ELEMENTARYMIDDLE,K-08,481,1,District,0.026130046016690,0.000052954805450
1201,2,1201,1818,39.960209999999996,-75.190870000000004,0,0,400.000000000000000,1200,1201,126515001,3783,1390,"POWEL, SAMUEL SCHOOL",Samuel Powel School,301 N 36TH ST,19104,215-400-7740, ,ELEMENTARY,K-04,244,1,District,0.026133173958139,0.000052965381992
1202,3,1202,1819,39.949620000000003,-75.153919999999999,1,0,400.000000000000000,1201,1202,326510174, , ,"Chesterbrook Academy
",Chesterbrook Acad,510 Walnut St,19106,(215)592-8257,O,Pre-school,Preschl, ,3,Private,0.026130787158505,0.000052957311691
1203,1,1203,1822,39.933039999999998,-75.188119999999998,0,1,400.000000000000000,1202,1203,226510050, , ,Miracle Temple Christian Academy,Miracle Temple Christian Acad,2600 TASKER ST,19145,(215) 755-3680,O,Ungraded,Ungraded, ,3,Private,0.026127052516348,0.000052944682583
1204,2,1204,1823,39.938899999999997,-75.148160000000004,0,0,400.000000000000000,1203,1204,126515001,3649,2380,"MEREDITH, WILLIAM M. SCHOOL",William M. Meredith School,725 S 5TH ST,19147,215-400-7990, ,ELEMENTARYMIDDLE,K-8,573,1,District,0.026128372431969,0.000052949146664
1205,5,1205,1824,39.995159999999998,-75.139520000000005,0,0,400.000000000000000,1204,1205,226519672, , ,Timothy Academy,Timothy Acad,303 W Lehigh Ave,19133,(215) 425-8886,O,Elem/Middle,pre K-8, ,3,Private,0.026141061715704,0.000052992051597
1206,3,1206,1826,39.975839999999998,-75.158490000000000,1,0,400.000000000000000,1205,1206,226510062, , ,Shiloh Christian Academy,Shiloh Christian Acad,1516-34 MASTER ST,19121,215-763-7335 ,O,Elem/Middle,K-8, ,3,Private,0.026136699396954,0.000052977302082
1207,3,1207,1829,39.983210000000000,-75.156880000000001,0,0,400.000000000000000,1206,1207,126515001,5040,4460,"DUCKREY, TANNER SCHOOL",Tanner G. Duckrey School,1501 W DIAMOND ST,19121,215-400-7350, ,ELEMENTARYMIDDLE,K-8,585,1,District,0.026138362967534,0.000052982927400
