OBJECTID,Row_Labels,Average_of,Average__1,comm,ind,ASSET_NAME,OBJECTID_1,ACREAGE,ACREAGE_1,AREA,PERCENTAGE
185,175,39.954830000000001,-75.166290000000004,1,0,Benjamin Franklin Parkway,1033,64.509472470000006,4.220117325496705,5.493958037222542,13.600710370952113
186,175,39.954830000000001,-75.166290000000004,1,0,Benjamin Franklin Parkway Medians,133,13.931207640000000,0.067700398135218,0.088137867627508,0.218191985121364
187,175,39.954830000000001,-75.166290000000004,1,0,Cafe Cret,1166,0.038481390000000,0.038481492254024,0.050092905402841,0.124008791732230
188,175,39.954830000000001,-75.166290000000004,1,0,Cret Park,1011,1.121917470000000,1.121917659994981,1.460447745720035,3.615449311201851
189,175,39.954830000000001,-75.166290000000004,1,0,John F. Kennedy Plaza,307,2.439869380000000,2.439869118188281,3.176019790066468,7.862478199586661
190,175,39.954830000000001,-75.166290000000004,1,0,Levy Park,1001,0.572631830000000,0.572631215620534,0.745414012790704,1.845329000645387
191,175,39.954830000000001,-75.166290000000004,1,0,Torun Triangle,1014,0.624215370000000,0.017783589663195,0.023150036741050,0.057309674129055
192,175,39.954830000000001,-75.166290000000004,1,0,Welcome Center,518,0.093270240000000,0.093270230006531,0.121411250575882,0.300562771624746
193,176,39.974769999999999,-75.198329999999999,0,1,Clayborne & Lewis Playground,368,0.590677080000000,0.590676327993796,0.769110871487980,1.903445917605488
194,176,39.974769999999999,-75.198329999999999,0,1,Clayborne & Lewis Playground Building,965,0.043083000000000,0.043082988935542,0.056097685254466,0.138834222663044
195,176,39.974769999999999,-75.198329999999999,0,1,Letitia Street House,570,0.019373980000000,0.019373919366125,0.025227217400277,0.062433968564510
196,176,39.974769999999999,-75.198329999999999,0,1,Philadelphia Zoological Gardens,91,54.761651510000000,7.266536852970881,9.461429356602531,23.415764555109757
197,176,39.974769999999999,-75.198329999999999,0,1,West Fairmount Park,8,1395.358889650000037,18.356868899485935,23.907794480921378,59.168574376824481
198,176,39.974769999999999,-75.198329999999999,0,1,Zoo Catherwood Building,1240,0.020430670000000,0.020430627905346,0.026602470294220,0.065837534426980
199,176,39.974769999999999,-75.198329999999999,0,1,Zoo Comfort Station 1,1235,0.022443110000000,0.022443133385178,0.029223267909676,0.072323655878310
200,176,39.974769999999999,-75.198329999999999,0,1,Zoo Lemur Enclosure,1237,0.045039730000000,0.005839861713283,0.007604068429359,0.018819046181278
201,176,39.974769999999999,-75.198329999999999,0,1,Zoo Parking Garage,1286,1.466290250000000,1.466290853004429,1.909260058905641,4.725161741297728
202,176,39.974769999999999,-75.198329999999999,0,1,Zoo Penrose Lab Animal Hospital,1241,0.345245210000000,0.345245062137298,0.449539540987405,1.112549875207549
203,176,39.974769999999999,-75.198329999999999,0,1,Zoo Rare Animal Conservation Center,1239,0.406740330000000,0.231669874533056,0.301655047968517,0.746555653894090
204,176,39.974769999999999,-75.198329999999999,0,1,Zoo Support Building 1,1242,0.389340950000000,0.123308407174463,0.160557095772380,0.397357207939697
205,179,39.957709999999999,-75.162440000000004,1,0,Vine Street Park,1372,11.868121490000000,0.912535500948644,1.187917833628400,2.940658764111197
206,181,39.997509999999998,-75.121260000000007,0,1,Sergeant John J. McVeigh Recreation Center,185,6.320178820000000,0.196999350114465,0.256609858196639,0.634866835450401
207,182,39.929810000000003,-75.163280000000000,0,0,South Philadelphia Older Adults Center,314,1.875232310000000,0.674983497746827,0.878346604291402,2.175196455359068
208,182,39.929810000000003,-75.163280000000000,0,0,South Philadelphia Older Adults Center Building,482,0.250605260000000,0.099509045387725,0.129489550319331,0.320676609307187
209,182,39.929810000000003,-75.163280000000000,0,0,South Philadelphia Older Adults Center Garden,1336,0.120736360000000,0.035291622644406,0.045924483462651,0.113730471722771
210,184,39.955599999999997,-75.142520000000005,0,0,Vine Street Park,1372,11.868121490000000,1.616951853717215,2.104910922536567,5.210809227981016
211,185,39.916950000000000,-75.172330000000002,0,0,Marconi Plaza,122,18.846212479999998,8.301913926541195,10.800596541794153,26.752267608265708
212,185,39.916950000000000,-75.172330000000002,0,0,Tenaglia Bocce Courts Building,465,0.096361110000000,0.096361293198952,0.125365368544610,0.310520615702689
213,186,39.939109999999999,-75.194919999999996,0,1,Donald P. Finnegan Recreation Center,291,2.802023940000000,0.829439352158734,1.079438234021921,2.672835829981646
214,187,39.942210000000003,-75.169150000000002,0,0,Marian Anderson Recreation Center,177,3.360903470000000,1.240940161947220,1.615063400840967,3.998938101204063
215,187,39.942210000000003,-75.169150000000002,0,0,Marian Anderson Recreation Center Building,502,0.401486620000000,0.401415594438481,0.522434340457841,1.293560728542565
216,187,39.942210000000003,-75.169150000000002,0,0,Ryan Howard Training Center,1129,0.173793620000000,0.173793450237384,0.226190163002351,0.560052602564501
217,189,39.941620000000000,-75.149190000000004,0,0,Edward Shippen Plaza/Bainbridge Green,391,0.348398460000000,0.348398177150268,0.453425517279744,1.122702696926974
218,191,39.933239999999998,-75.189679999999996,0,0,Vare Recreation Center,237,4.107693920000000,1.329049699187845,1.729464725912392,4.282751126748185
219,191,39.933239999999998,-75.189679999999996,0,0,Vare Recreation Center Building,478,0.297065620000000,0.000000001235783,0.000000001608097,0.000000003982202
220,191,39.933239999999998,-75.189679999999996,0,0,Vare Recreation Center Garden,1355,0.023681460000000,0.023681495551578,0.030816402770942,0.076312041357161
221,199,39.951270000000001,-75.173670000000001,1,0,Rittenhouse Square,112,7.313901870000000,1.124303486945927,1.463423450822749,3.623001317928718
222,206,39.903790000000001,-75.173890000000000,0,0,FDR Park Picnic Shelter,1342,0.006085320000000,0.006085365097724,0.007915595496496,0.019610043315337
223,206,39.903790000000001,-75.173890000000000,0,0,Franklin Delano Roosevelt Park,26,348.582655209999984,9.501415141061974,12.358681636265551,30.617315186825859
224,207,39.975420000000000,-75.189530000000005,0,0,East Fairmount Park,24,659.240958959999944,29.407036517586718,38.296446597768650,94.777661437683975
225,207,39.975420000000000,-75.189530000000005,0,0,Glendinning Rock Garden,1044,2.630021080000000,1.757528571323689,2.288552619312143,5.663806556614813
226,207,39.975420000000000,-75.189530000000005,0,0,Hatfield House,1063,0.717367090000000,0.717367446296165,0.934108270361314,2.311770549479742
227,207,39.975420000000000,-75.189530000000005,0,0,Hatfield House Building,571,0.044254010000000,0.044254052850499,0.057624634482494,0.142611876104723
228,207,39.975420000000000,-75.189530000000005,0,0,Sedgley Porter's House,568,0.041899860000000,0.041899916307516,0.054558068207141,0.135022608534437
229,210,39.960639999999998,-75.141440000000003,0,0,Madison War Memorial,417,0.141197930000000,0.141198231335421,0.183817842460014,0.455016986634651
230,211,39.948680000000003,-75.158969999999997,1,0,Sartain Garden,1326,0.084075770000000,0.084075902166412,0.109432273539620,0.270931886526634
231,212,39.962290000000003,-75.197199999999995,0,0,37th and Mt. Vernon Playground,373,0.478110780000000,0.252606498972195,0.328869038116229,0.814052885710696
232,214,39.902979999999999,-75.174469999999999,0,0,FDR Park Picnic Shelter,1342,0.006085320000000,0.006085365097724,0.007915595496496,0.019610272590134
233,214,39.902979999999999,-75.174469999999999,0,0,Franklin Delano Roosevelt Park,26,348.582655209999984,12.934988617968356,16.824799666665434,41.682133439456912
234,216,39.964219999999997,-75.190160000000006,0,1,33rd & Wallace Playground,267,0.946859300000000,0.946860065017544,1.232740099073073,3.051329379241399
235,216,39.964219999999997,-75.190160000000006,0,1,33rd & Wallace Playground Building,1051,0.010741660000000,0.010741598114750,0.013984752181755,0.034615638142772
236,216,39.964219999999997,-75.190160000000006,0,1,James Lee Wright Recreation Center,374,0.549061090000000,0.549060272452955,0.714822435949272,1.769358116437507
237,216,39.964219999999997,-75.190160000000006,0,1,James Lee Wright Recreation Center Building,438,0.357926460000000,0.357925910500257,0.465984604627038,1.153424404253427
238,216,39.964219999999997,-75.190160000000006,0,1,Mantua Community Garden,416,0.147972460000000,0.147972758673069,0.192645221506608,0.476843435688982
239,217,39.936750000000004,-75.173599999999993,0,0,"Charles H. Chew, Sr. Playground",290,2.798553960000000,2.177081756661324,2.833279363841099,7.015822776618527
240,217,39.936750000000004,-75.173599999999993,0,0,"Charles H. Chew, Sr. Playground Building",495,0.057040710000000,0.057040715462704,0.074233153222709,0.183817612130571
241,217,39.936750000000004,-75.173599999999993,0,0,"Charles H. Chew, Sr. Playground Garden",1351,0.025111020000000,0.025111036509415,0.032679673632574,0.080922058562218
242,219,39.948169999999998,-75.142470000000003,0,0,I-95 Park,428,12.845365760000000,2.104914532237956,2.739547515962169,6.782608116984592
243,219,39.948169999999998,-75.142470000000003,0,0,Irish Memorial,1004,1.852460380000000,1.852460592091609,2.411146073508436,5.969547465093021
244,227,39.946550000000002,-75.180530000000005,0,0,Fitler Square,358,0.720029610000000,0.720029604986772,0.937183661511568,2.320345810386621
245,227,39.946550000000002,-75.180530000000005,0,0,Fitler Square Building,1340,0.002619720000000,0.002619747932130,0.003409846750939,0.008442340543839
246,237,39.941659999999999,-75.179360000000003,0,0,22nd & Catharine Park,426,0.046244320000000,0.046243973293079,0.060186024049069,0.149023313417639
247,237,39.941659999999999,-75.179360000000003,0,0,Julian Abele Park,399,0.286051990000000,0.286052016157765,0.372286024148943,0.921797007433535
248,240,40.026159999999997,-75.037139999999994,0,1,Disston Park,52,23.500046950000002,1.350116168291614,1.759216093705979,4.350598677886319
249,241,39.955350000000003,-75.163020000000003,1,0,Benjamin Franklin Parkway,1033,64.509472470000006,0.011689753813692,0.015218301285102,0.037673781005502
250,241,39.955350000000003,-75.163020000000003,1,0,John F. Kennedy Plaza,307,2.439869380000000,0.011822381492220,0.015389398269399,0.038097341440820
251,244,39.934310000000004,-75.150810000000007,0,0,Jefferson Square,279,3.128182290000000,3.128183688280284,4.070781981577453,10.080505345423092
252,244,39.934310000000004,-75.150810000000007,0,0,Manton Street Park,430,0.061390290000000,0.061390041869683,0.079887422255589,0.197825771737223
253,244,39.934310000000004,-75.150810000000007,0,0,Manton Street Park Community Garden,1335,0.015563100000000,0.015563170745231,0.020252503143840,0.050151412461683
254,244,39.934310000000004,-75.150810000000007,0,0,Sacks Playground,247,3.738516020000000,3.738516170532201,4.865038085171983,12.047327183132269
255,244,39.934310000000004,-75.150810000000007,0,0,Sacks Playground Building,489,0.016787640000000,0.016787689303874,0.021846259936113,0.054098043339122
256,244,39.934310000000004,-75.150810000000007,0,0,Sacks Playground Shed,1128,0.002921150000000,0.002921121324325,0.003801312277611,0.009413215669004
257,245,39.999049999999997,-75.133240000000001,0,1,Jose Manuel Collazo Park,12,1.539130730000000,0.124417831659165,0.162064681630286,0.400948003046905
258,252,39.935540000000003,-75.155379999999994,1,0,South 6th Street Garden,1315,0.068190360000000,0.068190215437735,0.088740027878716,0.219743649056041
259,256,39.958710000000004,-75.155109999999993,0,0,Vine Street Park,1372,11.868121490000000,0.269285192675057,0.350549301784110,0.867762933114059
260,259,39.947940000000003,-75.162360000000007,1,0,Sartain Garden,1326,0.084075770000000,0.084075902166412,0.109432273539620,0.270934767227418
261,261,39.963979999999999,-75.154020000000003,0,0,10th & Lemon Playground,18,0.218346060000000,0.218346080587302,0.284263726310290,0.703623812704270
262,262,39.946970000000000,-75.154499999999999,1,0,Washington Square,117,7.188231450000000,3.825054653582620,4.978614361275263,12.326332463242405
263,262,39.946970000000000,-75.154499999999999,1,0,Washington Square Maintenance Building,513,0.004307580000000,0.004307611977940,0.005606723139412,0.013881439378655
264,263,39.991570000000003,-75.136160000000004,0,0,Fairhill Square,288,2.862473560000000,0.033399020314175,0.043499622754899,0.107629658826687
265,264,39.956530000000001,-75.172579999999996,1,0,Aviator Park,1008,1.903299470000000,1.418534767391501,1.846632171926835,4.571366337410746
266,264,39.956530000000001,-75.172579999999996,1,0,Benjamin Franklin Parkway,1033,64.509472470000006,1.978502628906649,2.575712849042233,6.376216764739927
267,264,39.956530000000001,-75.172579999999996,1,0,Logan Square,1024,9.209228050000000,1.978590963086498,2.575712849042233,6.376216764739927
268,264,39.956530000000001,-75.172579999999996,1,0,Logan Square Maintenance Building,524,0.003092430000000,0.003092408832905,0.004025643857501,0.009965543271882
269,265,39.934809999999999,-75.161990000000003,0,0,Dr. Nicola Capitolo Playground,236,4.091991230000000,1.309201928484578,1.703699380090450,4.218852111740459
270,265,39.934809999999999,-75.161990000000003,0,0,Dr. Nicola Capitolo Playground Community Garden,1334,0.191492940000000,0.191492514118083,0.249196149137430,0.617081694289413
271,273,39.925510000000003,-75.159199999999998,0,0,Emily Community Garden,1030,0.109900580000000,0.070580100981094,0.091834149373394,0.227438313182367
272,276,39.970990000000000,-75.155720000000002,1,0,Yorktown & Patrick Henry,1365,0.221308510000000,0.071069752806271,0.092537975435473,0.229031514799277
273,276,39.970990000000000,-75.155720000000002,1,0,Yorktown Commons,1367,0.776314960000000,0.071068089815364,0.092537975435473,0.229031514799277
274,278,39.943190000000001,-75.161799999999999,0,0,Seger Dog Park,1043,0.168994460000000,0.070572025191053,0.091850369871894,0.227420650784283
275,278,39.943190000000001,-75.161799999999999,0,0,Seger Park Playground,318,1.911304920000000,0.598449393275784,0.778890210566208,1.928524826013547
276,278,39.943190000000001,-75.161799999999999,0,0,Waverly Street Community Garden,1313,0.092752970000000,0.092752952683868,0.120721182242523,0.298904510317532
277,279,39.942439999999998,-75.147379999999998,0,0,Delancey Park,390,0.354885750000000,0.184047645326121,0.239542695298454,0.593111864121625
278,280,39.975360000000002,-75.190029999999993,0,0,East Fairmount Park,24,659.240958959999944,29.573160091785574,38.512787424364092,95.313154326764689
279,280,39.975360000000002,-75.190029999999993,0,0,Glendinning Rock Garden,1044,2.630021080000000,2.576211719102744,3.354594726852595,8.302099803401383
280,280,39.975360000000002,-75.190029999999993,0,0,Hatfield House,1063,0.717367090000000,0.717367446296165,0.934108270361314,2.311772574387357
281,280,39.975360000000002,-75.190029999999993,0,0,Hatfield House Building,571,0.044254010000000,0.044254052850499,0.057624634482494,0.142612001020180
282,280,39.975360000000002,-75.190029999999993,0,0,Sedgley Porter's House,568,0.041899860000000,0.041899916307516,0.054558068207141,0.135022726802363
283,282,39.935130000000001,-75.153859999999995,1,0,Sacks Playground,247,3.738516020000000,0.913714642223591,1.189043013491701,2.944400628441096
284,282,39.935130000000001,-75.153859999999995,1,0,South 6th Street Garden,1315,0.068190360000000,0.068190215437735,0.088740027878716,0.219744946893626
285,292,39.916829999999997,-75.173060000000007,0,0,Marconi Plaza,122,18.846212479999998,6.752500692781481,8.784846033847447,21.759442367884759
286,292,39.916829999999997,-75.173060000000007,0,0,Tenaglia Bocce Courts Building,465,0.096361110000000,0.008432458309628,0.010970569288033,0.027173324295736
287,293,39.956000000000003,-75.217640000000003,0,0,Spruce Play Lot,1038,3.974056800000000,1.437110848854432,1.870716835114228,4.631023725034402
288,294,39.970450000000000,-75.148150000000001,0,0,East Poplar Field,280,3.081339940000000,0.442504677741429,0.576138218631328,1.425953294630139
289,295,39.930579999999999,-75.149879999999996,0,0,Greble Post War Memorial,423,0.048424890000000,0.048425004694520,0.063014079368982,0.156050560983233
290,295,39.930579999999999,-75.149879999999996,0,0,Karen Donnelly Park,409,0.233045530000000,0.170253969600509,0.221540187626347,0.548630891788286
291,295,39.930579999999999,-75.149879999999996,0,0,Nelson M. Herron Playground and Rec Ctr Building,966,0.050848230000000,0.050848271941827,0.066166980700398,0.163858530669046
292,295,39.930579999999999,-75.149879999999996,0,0,Nelson M. Herron Playground and Rec Ctr Pergola 1,1048,0.007858180000000,0.007858154485510,0.010225538658237,0.025322928779612
293,295,39.930579999999999,-75.149879999999996,0,0,Nelson M. Herron Playground and Rec Ctr Pergola 2,1049,0.004095610000000,0.004095682383355,0.005329586424137,0.013198398828066
294,295,39.930579999999999,-75.149879999999996,0,0,Nelson M. Herron Playground and Recreation Center,255,1.119858070000000,1.119857981434321,1.457234183110939,3.608752425419760
