OBJECTID,Row_Labels,Average_of,Average__1,Comm,ACRES,SITE_NAME,OBJECTID_1,ACRES_1,AREA,PERCENTAGE
5951,1110,42.309930000000001,-71.092160000000007,0,63.820000000000000,Franklin Park Zoo,8319,11.066237675587011,14.923877043907964,8.912488223925523
5952,1110,42.309930000000001,-71.092160000000007,0,392.160000000000025,Franklin Park,8749,41.640212234035751,56.151926089910496,33.533737818575261
5953,1111,42.361010000000000,-71.117450000000005,0,171.689999999999998,Charles River Reservation,8770,2.007764272091456,2.709990431965314,1.617102297033411
5954,1113,42.355660000000000,-71.062889999999996,0,0.080000000000000,School Street Park,7884,0.037070791225679,0.046774197357868,0.027913385290018
5955,1113,42.355660000000000,-71.062889999999996,0,0.090000000000000,Liberty Tree Park,8713,0.090000005541391,0.116804635821009,0.069705371497595
5956,1113,42.355660000000000,-71.062889999999996,0,0.130000000000000,Pemberton Square Access,8388,0.130000974290994,0.170581061781883,0.101797468896536
5957,1113,42.355660000000000,-71.062889999999996,0,0.184852390000000,Pemberton Square I,7879,0.009076361210499,0.012250576448652,0.007310762765628
5958,1113,42.355660000000000,-71.062889999999996,0,0.226758710000000,Old City Hall Grounds,8808,0.226758354027945,0.330769876408391,0.197393168115280
5959,1113,42.355660000000000,-71.062889999999996,0,0.430548040000000,King's Chapel Burying Ground,8809,0.378992172068606,0.512934136552595,0.306103129305471
5960,1113,42.355660000000000,-71.062889999999996,0,1.062164940000000,Pemberton Square II,7880,0.000194947434285,0.000263127777176,0.000157026468431
5961,1113,42.355660000000000,-71.062889999999996,0,1.238705430000000,State House Park,7863,0.968804139199416,1.307620061310375,0.780346957213435
5962,1113,42.355660000000000,-71.062889999999996,0,1.490000000000000,Central Burying Ground,7857,0.717348866394824,0.967515659813582,0.577383235031810
5963,1113,42.355660000000000,-71.062889999999996,0,1.860000000000000,Granary Burying Ground,7859,1.860000241741403,2.505955342417026,1.495476158730881
5964,1113,42.355660000000000,-71.062889999999996,0,45.740000000000002,Boston Common,7856,37.269939207494112,50.298127956277874,30.016357400391040
5965,1114,42.350920000000002,-71.063029999999998,0,0.030936200000000,Oak Terrace Playlot,8326,0.030936250556145,0.041748355534514,0.024915970624761
5966,1114,42.350920000000002,-71.063029999999998,0,0.033238630000000,Tai Tung Park,7888,0.033238823389544,0.045198807752216,0.026975246133885
5967,1114,42.350920000000002,-71.063029999999998,0,0.050000000000000,Oxford Place Plaza,8409,0.049999959618395,0.063196021728262,0.037716221413355
5968,1114,42.350920000000002,-71.063029999999998,0,0.054863930000000,Lincoln Square,8561,0.011916049192104,0.016011102133303,0.009555637469208
5969,1114,42.350920000000002,-71.063029999999998,0,0.070000000000000,Mary Soo Hoo Park,8546,0.069998758428796,0.099033210054926,0.059104329284646
5970,1114,42.350920000000002,-71.063029999999998,0,0.079654580000000,Bay Village Neighborhood Park,8666,0.079654624919162,0.126864701989484,0.075714531689180
5971,1114,42.350920000000002,-71.063029999999998,0,0.090000000000000,Liberty Tree Park,8713,0.090000005541391,0.116804635821009,0.069710551174794
5972,1114,42.350920000000002,-71.063029999999998,0,0.140000000000000,China Gate Plaza,8503,0.139999143209774,0.193424123799926,0.115438074746081
5973,1114,42.350920000000002,-71.063029999999998,0,0.240000000000000,RFK Greenway I,8371,0.194959209666019,0.173610282433615,0.103612912218696
5974,1114,42.350920000000002,-71.063029999999998,0,0.271661170000000,Pine Street Park,7889,0.182787099726420,0.256577863070298,0.153129061429463
5975,1114,42.350920000000002,-71.063029999999998,0,0.340000000000000,Reggie Wong Park,8188,0.323677372249221,0.432782673187275,0.258290422077231
5976,1114,42.350920000000002,-71.063029999999998,0,0.610000000000000,Chinatown Park,8367,0.592715569635836,1.104014836390080,0.658890652831948
5977,1114,42.350920000000002,-71.063029999999998,0,0.770644260000000,Elliot Norton Park,8665,0.770644093120438,1.275281130959153,0.761104642098351
5978,1114,42.350920000000002,-71.063029999999998,0,1.490000000000000,Central Burying Ground,7857,1.490000467825101,2.009620218674608,1.199367919870006
5979,1114,42.350920000000002,-71.063029999999998,0,45.740000000000002,Boston Common,7856,6.646558036955238,8.969948267164856,5.353383736170016
5980,1117,42.352379999999997,-71.058009999999996,1,0.050000000000000,Oxford Place Plaza,8409,0.049999959618395,0.063196021728262,0.037715358885221
5981,1117,42.352379999999997,-71.058009999999996,1,0.070000000000000,Mary Soo Hoo Park,8546,0.069998758428796,0.099033210054926,0.059102977634218
5982,1117,42.352379999999997,-71.058009999999996,1,0.090000000000000,Liberty Tree Park,8713,0.030266231823677,0.039280399646342,0.023442525799914
5983,1117,42.352379999999997,-71.058009999999996,1,0.140000000000000,China Gate Plaza,8503,0.139999143209774,0.193424123799926,0.115435434805403
5984,1117,42.352379999999997,-71.058009999999996,1,0.160000000000000,Winthrop Square,7891,0.159999835934250,0.217713122337942,0.129931098800882
5985,1117,42.352379999999997,-71.058009999999996,1,0.180000000000000,Lincoln Street Green,8365,0.180000363067310,0.239629074165492,0.143010529528997
5986,1117,42.352379999999997,-71.058009999999996,1,0.240000000000000,RFK Greenway I,8371,0.240000597434425,0.213719431752955,0.127547665958590
5987,1117,42.352379999999997,-71.058009999999996,1,0.290000000000000,RFK Greenway II,8502,0.290000361404451,0.396713063660682,0.236758187639632
5988,1117,42.352379999999997,-71.058009999999996,1,0.340000000000000,Reggie Wong Park,8188,0.339999656809952,0.454606880099327,0.271309192663451
5989,1117,42.352379999999997,-71.058009999999996,1,0.420000000000000,Leather District Park,8366,0.419998829254515,0.568075797924439,0.339027394554281
5990,1117,42.352379999999997,-71.058009999999996,1,0.580000000000000,Atlantic Avenue Plantings,8378,0.544740344610032,0.738798763190956,0.440914787603522
5991,1117,42.352379999999997,-71.058009999999996,1,0.580000000000000,Dewey Square Plaza,8373,0.579999886102123,0.787052157223888,0.469712392636437
5992,1117,42.352379999999997,-71.058009999999996,1,0.610000000000000,Chinatown Park,8367,0.609999566998081,1.136208675218658,0.678088854052167
5993,1117,42.352379999999997,-71.058009999999996,1,2.090000000000000,Federal Reserve Plaza,8471,1.946920719856399,2.629892795934886,1.569518901915046
5994,1117,42.352379999999997,-71.058009999999996,1,2.640000000000000,Dewey Square Parks,8372,0.751404125415791,1.014202516875892,0.605275630651957
5995,1119,42.342820000000003,-71.061809999999994,0,0.421850150000000,Peters Park II,8106,0.087109029431928,0.141293324870201,0.084336431723602
5996,1119,42.342820000000003,-71.061809999999994,0,0.660000000000000,Fourth Street Park,8747,0.659998903555569,0.889530935239801,0.530951232514347
5997,1119,42.342820000000003,-71.061809999999994,0,2.745850150000000,Rotch Playground,8108,2.745848842804685,3.705142009828657,2.211558517893338
5998,1119,42.342820000000003,-71.061809999999994,0,3.395060580000000,Peters Park I,8107,0.051833331816091,0.068532570812231,0.040906337822103
5999,1120,42.292769999999997,-71.121390000000005,0,0.904785250000000,Toll Gate Cemetery,8013,0.318019057010572,0.428811305716984,0.256153411673516
6000,1120,42.292769999999997,-71.121390000000005,0,2.725041890000000,Pagel Playground,8006,0.319249471791020,0.429162559733736,0.256363235699972
6001,1120,42.292769999999997,-71.121390000000005,0,24.680000000000000,Bussey Brook Meadow I,8485,2.582197522112847,3.481193904018735,2.079515356341803
6002,1120,42.292769999999997,-71.121390000000005,0,224.259999999999991,Arnold Arboretum,8753,22.504765857465198,30.345710672272610,18.127221028753304
6003,1121,42.294440000000002,-71.135940000000005,1,0.160000000000000,Allandale Woods ROW,8328,0.091529464572493,0.126390088255052,0.075498025912663
6004,1121,42.294440000000002,-71.135940000000005,1,0.190000000000000,Centre Street II,8528,0.024901138551391,0.059963388378331,0.035818611349197
6005,1121,42.294440000000002,-71.135940000000005,1,0.260000000000000,Centre Street V,8531,0.260002721439372,0.354700769281195,0.211877436278022
6006,1121,42.294440000000002,-71.135940000000005,1,0.650000000000000,VFW Parkway II,8804,0.649999701060939,0.871767610764963,0.520742841278324
6007,1121,42.294440000000002,-71.135940000000005,1,2.450000000000000,Roslindale Wetlands Urban Wild II,8457,1.454692993527006,1.961632500283576,1.171764205423066
6008,1121,42.294440000000002,-71.135940000000005,1,2.630000000000000,Allandale Field,8287,2.488068979934705,3.350302705936731,2.001274340418600
6009,1121,42.294440000000002,-71.135940000000005,1,8.050000000000001,Roslindale Wetlands Urban Wild I,8456,6.934761094717718,9.350745609587127,5.585587003552982
6010,1121,42.294440000000002,-71.135940000000005,1,12.440000000000000,VFW Parkway I,8803,1.036337166596176,1.397375757189476,0.834710320900514
6011,1121,42.294440000000002,-71.135940000000005,1,14.109999999999999,Weld Hill Tract,8005,9.999954075858179,13.482288802924321,8.053528591190823
6012,1121,42.294440000000002,-71.135940000000005,1,49.579999999999998,Allandale Woods I,8154,13.853056835062496,18.678430249446638,11.157398736322442
6013,1122,42.353160000000003,-71.060720000000003,1,0.050000000000000,Oxford Place Plaza,8409,0.049999959618395,0.063196021728262,0.037714896745903
6014,1122,42.353160000000003,-71.060720000000003,1,0.070000000000000,Mary Soo Hoo Park,8546,0.069998758428796,0.099033210054926,0.059102253425020
6015,1122,42.353160000000003,-71.060720000000003,1,0.090000000000000,Liberty Tree Park,8713,0.090000005541391,0.116804635821009,0.069708102803914
6016,1122,42.353160000000003,-71.060720000000003,1,0.140000000000000,China Gate Plaza,8503,0.139999143209774,0.193424123799926,0.115434020335152
6017,1122,42.353160000000003,-71.060720000000003,1,0.160000000000000,Winthrop Square,7891,0.159999835934250,0.217713122337942,0.129929506710254
6018,1122,42.353160000000003,-71.060720000000003,1,0.180000000000000,Lincoln Street Green,8365,0.180000363067310,0.239629074165492,0.143008777171587
6019,1122,42.353160000000003,-71.060720000000003,1,0.240000000000000,RFK Greenway I,8371,0.240000597434425,0.213719431752955,0.127546103072988
6020,1122,42.353160000000003,-71.060720000000003,1,0.290000000000000,RFK Greenway II,8502,0.290000361404451,0.396713063660682,0.236755286559789
6021,1122,42.353160000000003,-71.060720000000003,1,0.420000000000000,Leather District Park,8366,0.419998829254515,0.568075797924439,0.339023240334526
6022,1122,42.353160000000003,-71.060720000000003,1,0.580000000000000,Dewey Square Plaza,8373,0.042442001515945,0.057593233465123,0.034371196065786
6023,1122,42.353160000000003,-71.060720000000003,1,0.610000000000000,Chinatown Park,8367,0.609999566998081,1.136208675218658,0.678080545195246
6024,1122,42.353160000000003,-71.060720000000003,1,1.490000000000000,Central Burying Ground,7857,0.150732300776370,0.203298378617081,0.121326899201373
6025,1122,42.353160000000003,-71.060720000000003,1,45.740000000000002,Boston Common,7856,10.513894964696473,14.189162781001626,8.467982549555950
6026,1123,42.350430000000003,-71.056600000000003,1,0.050000000000000,Oxford Place Plaza,8409,0.049999959618395,0.063196021728262,0.037716512121126
6027,1123,42.350430000000003,-71.056600000000003,1,0.070000000000000,Mary Soo Hoo Park,8546,0.069998758428796,0.099033210054926,0.059104784846927
6028,1123,42.350430000000003,-71.056600000000003,1,0.080000000000000,Federal Reserve Bank Harborwalk,8375,0.068618938988711,0.092977878456597,0.055490855023815
6029,1123,42.350430000000003,-71.056600000000003,1,0.140000000000000,China Gate Plaza,8503,0.139999143209774,0.193424123799926,0.115438964515635
6030,1123,42.350430000000003,-71.056600000000003,1,0.180000000000000,Lincoln Street Green,8365,0.180000363067310,0.239629074165492,0.143014902412681
6031,1123,42.350430000000003,-71.056600000000003,1,0.240000000000000,RFK Greenway I,8371,0.240000597434425,0.213719431752955,0.127551566028811
6032,1123,42.350430000000003,-71.056600000000003,1,0.290000000000000,RFK Greenway II,8502,0.290000361404451,0.396713063660682,0.236765427078708
6033,1123,42.350430000000003,-71.056600000000003,1,0.340000000000000,Reggie Wong Park,8188,0.339999656809952,0.454606880099327,0.271317488580863
6034,1123,42.350430000000003,-71.056600000000003,1,0.420000000000000,Leather District Park,8366,0.419998829254515,0.568075797924439,0.339037761115170
6035,1123,42.350430000000003,-71.056600000000003,1,0.450000000000000,Binford Street Park,8379,0.044657570933540,0.060924574963502,0.036360872207526
6036,1123,42.350430000000003,-71.056600000000003,1,0.580000000000000,Atlantic Avenue Plantings,8378,0.579997859112296,0.786616422310929,0.469466700836630
6037,1123,42.350430000000003,-71.056600000000003,1,0.580000000000000,Dewey Square Plaza,8373,0.579999886102123,0.787052157223888,0.469726755198863
6038,1123,42.350430000000003,-71.056600000000003,1,0.610000000000000,Chinatown Park,8367,0.609999566998081,1.136208675218658,0.678109588215560
6039,1123,42.350430000000003,-71.056600000000003,1,1.540000000000000,I-90 Interchange,8382,1.438043185482557,1.938075884103753,1.156678230297078
6040,1123,42.350430000000003,-71.056600000000003,1,2.090000000000000,Federal Reserve Plaza,8471,2.027384388972348,2.738582801431428,1.634435026132413
6041,1123,42.350430000000003,-71.056600000000003,1,2.160000000000000,Fort Point Channel Harborwalk,8745,0.860337318067760,0.759949267626567,0.453551267627662
6042,1123,42.350430000000003,-71.056600000000003,1,2.640000000000000,Dewey Square Parks,8372,0.595257246641406,0.803444348137246,0.479509906896828
6043,1128,42.359220000000001,-71.059849999999997,1,0.029349720000000,Liberty Square,8261,0.004245291032220,0.005729879577146,0.003419222977408
6044,1128,42.359220000000001,-71.059849999999997,1,0.030000000000000,Union Street Park II,8469,0.030000061677664,0.043955251852190,0.026229662436573
6045,1128,42.359220000000001,-71.059849999999997,1,0.059114790000000,Temple Street Park,8298,0.059114750004444,0.075892640818728,0.045287838567945
6046,1128,42.359220000000001,-71.059849999999997,1,0.070000000000000,Cardinal Cushing Park II,8495,0.069999962524744,0.092117981198089,0.054970076369705
6047,1128,42.359220000000001,-71.059849999999997,1,0.070000000000000,Hawkins-New Sudbury Mall II,8498,0.070000246989635,0.096430437181258,0.057543472265410
6048,1128,42.359220000000001,-71.059849999999997,1,0.080000000000000,School Street Park,7884,0.079999782343313,0.100939998424437,0.060234487881550
6049,1128,42.359220000000001,-71.059849999999997,1,0.100000000000000,Hawkins-New Sudbury Mall I,8497,0.099999960636684,0.130234003315578,0.077715262699854
6050,1128,42.359220000000001,-71.059849999999997,1,0.130000000000000,Pemberton Square Access,8388,0.130000974290994,0.170581061781883,0.101791787785835
6051,1128,42.359220000000001,-71.059849999999997,1,0.176630840000000,Angell Memorial Square,7881,0.142562523072485,0.192414222591276,0.114820411529809
6052,1128,42.359220000000001,-71.059849999999997,1,0.184852390000000,Pemberton Square I,7879,0.184852707873421,0.249500011846623,0.148885532738266
6053,1128,42.359220000000001,-71.059849999999997,1,0.226758710000000,Old City Hall Grounds,8808,0.226758354027945,0.330769876408391,0.197382152002092
6054,1128,42.359220000000001,-71.059849999999997,1,0.350000000000000,Cardinal Cushing Park I,7877,0.350000219302338,0.473341297207844,0.282459590603686
6055,1128,42.359220000000001,-71.059849999999997,1,0.430548040000000,King's Chapel Burying Ground,8809,0.430548491853274,0.582711293764673,0.347724558258101
6056,1128,42.359220000000001,-71.059849999999997,1,0.500000000000000,Bowdoin Mall,8496,0.500001440689021,0.677219826830817,0.404121161968544
6057,1128,42.359220000000001,-71.059849999999997,1,0.510000000000000,Union Street Park I,7882,0.510000244944152,0.686080673503266,0.409408744392190
6058,1128,42.359220000000001,-71.059849999999997,1,0.820000000000000,Ashburton Place Plaza,8501,0.820001459774783,1.105628141094098,0.659767643211204
6059,1128,42.359220000000001,-71.059849999999997,1,0.820000000000000,Faneuil Square,8297,0.819998719823076,1.102367778226080,0.657822068704285
6060,1128,42.359220000000001,-71.059849999999997,1,0.930300390000000,Somerset Street Plaza,7867,0.930300580311843,0.915885634421453,0.546541539613193
6061,1128,42.359220000000001,-71.059849999999997,1,0.940000000000000,Government Center Garage Plaza,8494,0.194921287252547,0.262391987511832,0.156578633234564
6062,1128,42.359220000000001,-71.059849999999997,1,1.062164940000000,Pemberton Square II,7880,1.062165174553701,1.433643701950591,0.855506197141943
6063,1128,42.359220000000001,-71.059849999999997,1,1.238705430000000,State House Park,7863,1.238704985775475,1.671912230663775,0.997689504347689
6064,1128,42.359220000000001,-71.059849999999997,1,1.560000000000000,Quincy Market Square,7890,0.886718566570503,1.195928046539949,0.713652809103643
6065,1128,42.359220000000001,-71.059849999999997,1,1.860000000000000,Granary Burying Ground,7859,1.860000241741403,2.505955342417026,1.495392699233308
6066,1128,42.359220000000001,-71.059849999999997,1,1.910000000000000,New Chardon Square,8275,0.029962991938333,0.040530518347701,0.024186002123580
6067,1128,42.359220000000001,-71.059849999999997,1,5.931465180000000,City Hall Plaza,7876,5.931465578311299,8.116731130858183,4.843542208943785
6068,1128,42.359220000000001,-71.059849999999997,1,45.740000000000002,Boston Common,7856,2.695440804369111,3.637666960547898,2.170725281081364
6069,1129,42.311639999999997,-71.114390000000000,1,0.062039760000000,Starr Lane Park,8349,0.062039711135390,0.077268376301256,0.046143174313790
6070,1129,42.311639999999997,-71.114390000000000,1,0.081387990000000,South Street Mall & Courts,8238,0.006405680170550,0.045470876233031,0.027154324558874
6071,1129,42.311639999999997,-71.114390000000000,1,0.132688040000000,Soldier's Monument,7979,0.132688005698808,0.178953815101024,0.106867744342520
6072,1129,42.311639999999997,-71.114390000000000,1,0.185653020000000,Brewer-Burroughs Tot Lot,8597,0.185652700568303,0.257920938576844,0.154025377491129
6073,1129,42.311639999999997,-71.114390000000000,1,0.628304350000000,First Church Cemetery,8239,0.628304474185605,0.847396960640660,0.506049014351839
6074,1129,42.311639999999997,-71.114390000000000,1,0.700824820000000,Parley Vale Preserve,8309,0.318942797621566,0.444367936223591,0.265367904984576
6075,1130,42.368229999999997,-71.056640000000002,0,0.090000000000000,Valenti Square,8442,0.011175121339958,0.019341997084309,0.011540426351790
6076,1130,42.368229999999997,-71.056640000000002,0,0.105035720000000,Foster Street Play Area,7871,0.105036026176176,0.145216793406156,0.086643778408301
6077,1130,42.368229999999997,-71.056640000000002,0,0.235340310000000,Charter Street Park,7872,0.235340451151228,0.322206805909791,0.192245087073455
6078,1130,42.368229999999997,-71.056640000000002,0,0.288572590000000,Polcari Park,7874,0.162634885755972,0.212188185520387,0.126602341890773
6079,1130,42.368229999999997,-71.056640000000002,0,0.360000000000000,Portal Park,8686,0.307504514507200,0.422688644733209,0.252197699804165
6080,1130,42.368229999999997,-71.056640000000002,0,0.611988440000000,Copp's Hill Terrace,7870,0.611987792329466,0.826128632679992,0.492910664860085
6081,1130,42.368229999999997,-71.056640000000002,0,0.860000000000000,Paul Revere Mall,7873,0.700603470437032,0.942528162136562,0.562360587286467
6082,1130,42.368229999999997,-71.056640000000002,0,1.115556070000000,DeFilippo Playground,7868,1.115555537043482,1.509190585169964,0.900460419007002
6083,1130,42.368229999999997,-71.056640000000002,0,1.280000000000000,Prince Street Park,7885,1.279998107174474,1.733153350954697,1.034088078695706
6084,1130,42.368229999999997,-71.056640000000002,0,1.370000000000000,Mirabella Pool,8824,1.369999078099181,1.838609396962964,1.097008558261732
6085,1130,42.368229999999997,-71.056640000000002,0,1.981416650000000,Copp's Hill Burying Ground,7869,1.981417205638483,2.674715802877325,1.595872473795167
6086,1130,42.368229999999997,-71.056640000000002,0,2.090190430000000,Puopolo Playground,8735,2.090191416263214,3.582745842404765,2.137649713792818
6087,1130,42.368229999999997,-71.056640000000002,0,2.180000000000000,Langone Park,7883,2.179999162592961,2.947828662494186,1.758825597425409
6088,1130,42.368229999999997,-71.056640000000002,0,2.390000000000000,South Bank Park,8338,1.560923457193719,2.111530104848554,1.259847034325157
6089,1130,42.368229999999997,-71.056640000000002,0,6.400130270000000,Paul Revere Park,7895,0.005151038656758,0.006953677812461,0.004148920420109
6090,1131,42.309440000000002,-71.104560000000006,0,0.170635590000000,Johnson Park II,7983,0.170635597250874,0.230139646279118,0.137439659649863
6091,1131,42.309440000000002,-71.104560000000006,0,0.310000000000000,Williams Street III,8299,0.173365215174620,0.232510847082717,0.138855743478431
6092,1131,42.309440000000002,-71.104560000000006,0,1.200000000000000,Minton Stable Garden,8230,0.004663471490051,0.006292180242944,0.003757697228738
6093,1131,42.309440000000002,-71.104560000000006,0,1.310781980000000,Flaherty Playground,8028,1.310782678108402,1.767889411785557,1.055785576204961
6094,1131,42.309440000000002,-71.104560000000006,0,2.100000000000000,Williams Street I,8283,0.005575712473642,0.007510156842266,0.004485074245166
6095,1131,42.309440000000002,-71.104560000000006,0,2.600857650000000,Johnson Park I,7984,2.160663266161944,2.914146335797502,1.740331520611395
6096,1131,42.309440000000002,-71.104560000000006,0,7.633205830000000,English H.S. Athletic Fields,7982,4.816873607489501,6.496211090861780,3.879544684182149
6097,1131,42.309440000000002,-71.104560000000006,0,47.680000000000000,Southwest Corridor Park,8789,3.771570929121409,5.172232598544658,3.088863216169848
6098,1131,42.309440000000002,-71.104560000000006,0,392.160000000000025,Franklin Park,8749,0.022121419226366,0.029830786894682,0.017814980009660
6099,1132,42.304250000000003,-71.059169999999995,1,0.409223660000000,Meetinghouse Hill Overlook,7847,0.102971531854534,0.114623384067756,0.068458777441281
6100,1132,42.304250000000003,-71.059169999999995,1,11.274630980000000,Ronan Park,8065,10.568980539111882,14.209797479043557,8.486796747585815
6101,1135,42.315040000000003,-71.097589999999997,1,0.000000000000000,Dixwell Street Playlot,8734,0.000000000000000,0.128479978249505,0.076721662133477
6102,1135,42.315040000000003,-71.097589999999997,1,0.000000000000000,Hernandez Schoolyard,8732,0.000000000000000,0.630253308933905,0.376354993870180
6103,1135,42.315040000000003,-71.097589999999997,1,0.000000000000000,New Academy Estates Courtyard,8730,0.000000000000000,0.102041785207261,0.060934127440192
6104,1135,42.315040000000003,-71.097589999999997,1,0.000000000000000,New Academy Estates Half Court,8731,0.000000000000000,0.091828821280779,0.054835468501852
6105,1135,42.315040000000003,-71.097589999999997,1,0.010000000000000,Egleston Plaza II,8449,0.010000973470036,0.015518755224662,0.009267005733504
6106,1135,42.315040000000003,-71.097589999999997,1,0.060000000000000,Walnut Park,8823,0.059999717125425,0.081062063805466,0.048406112422029
6107,1135,42.315040000000003,-71.097589999999997,1,0.080000000000000,Egleston Community Orchard,8802,0.079999669575343,0.113789749892772,0.067949410207499
6108,1135,42.315040000000003,-71.097589999999997,1,0.092031980000000,Waldren Road Garden,8049,0.092031858227894,0.129191442765948,0.077146512300750
6109,1135,42.315040000000003,-71.097589999999997,1,0.120000000000000,Egleston Plaza I,8448,0.120002088280891,0.164701175827555,0.098351106039955
6110,1135,42.315040000000003,-71.097589999999997,1,0.120000000000000,Egleston Square Peace Garden,8451,0.119999810651209,0.157781121545353,0.094218804074948
6111,1135,42.315040000000003,-71.097589999999997,1,0.240670930000000,Egleston Community Garden,8048,0.240670714818395,0.324613672637112,0.193842658251444
6112,1135,42.315040000000003,-71.097589999999997,1,0.299743020000000,Granada Park Garden,8047,0.299743114782985,0.412032444906433,0.246044671370917
6113,1135,42.315040000000003,-71.097589999999997,1,0.317053700000000,Father Jack Play Area,8027,0.317053665068592,0.431203833965101,0.257492842938414
6114,1135,42.315040000000003,-71.097589999999997,1,1.721943960000000,Crawford Street Playground,8026,0.675586676103390,1.358682287736099,0.811335469126535
6115,1135,42.315040000000003,-71.097589999999997,1,392.160000000000025,Franklin Park,8749,6.471121330750957,8.726322638340545,5.210912908362502
6116,1136,42.360540000000000,-71.053200000000004,1,0.000000000000000,Long Wharf Boat Access,8710,0.000000000000000,0.111478482525096,0.066521797743880
6117,1136,42.360540000000000,-71.053200000000004,1,0.029349720000000,Liberty Square,8261,0.029349789247518,0.039613481555573,0.023638283804029
6118,1136,42.360540000000000,-71.053200000000004,1,0.030000000000000,Union Street Park II,8469,0.030000061677664,0.043955251852190,0.026229118904937
6119,1136,42.360540000000000,-71.053200000000004,1,0.050000000000000,Joe's American Harborwalk,8569,0.049999815262783,0.058843087995506,0.035113036252365
6120,1136,42.360540000000000,-71.053200000000004,1,0.051824030000000,Grain Exchange Plaza,8187,0.051824354836225,0.069948065737456,0.041739634198153
6121,1136,42.360540000000000,-71.053200000000004,1,0.066049650000000,North Square,8580,0.066049324350072,0.090953136417323,0.054273847363886
6122,1136,42.360540000000000,-71.053200000000004,1,0.070000000000000,Central Court,8660,0.069999786194338,0.094061062000451,0.056128418688871
6123,1136,42.360540000000000,-71.053200000000004,1,0.078591870000000,Rachel Revere Square,7887,0.078591902884303,0.108466261153943,0.064724335343309
6124,1136,42.360540000000000,-71.053200000000004,1,0.090000000000000,Richmond & North Streets Park I,8171,0.090000502872670,0.128213237418686,0.076507814373360
6125,1136,42.360540000000000,-71.053200000000004,1,0.100000000000000,Marketplace Plaza II,8260,0.099999692352628,0.133006213470633,0.079367894420172
6126,1136,42.360540000000000,-71.053200000000004,1,0.125965510000000,Jenney Plaza,8186,0.125965496704649,0.170017977425625,0.101453672950606
6127,1136,42.360540000000000,-71.053200000000004,1,0.190000000000000,Commercial Wharf Harborwalk,8547,0.017680758067246,0.024430457849993,0.014578221187409
6128,1136,42.360540000000000,-71.053200000000004,1,0.196239550000000,Ausonia Plaza,7886,0.196239197243327,0.258113963195023,0.154022592213392
6129,1136,42.360540000000000,-71.053200000000004,1,0.240000000000000,North Street Park,8369,0.240000057323198,0.330493737995167,0.197213283644977
6130,1136,42.360540000000000,-71.053200000000004,1,0.250000000000000,Armenian Heritage Park,8368,0.249999537096207,0.342592598146026,0.204432954290438
6131,1136,42.360540000000000,-71.053200000000004,1,0.280000000000000,Richmond & North Streets Park II,8484,0.280000335658800,0.375880954162551,0.224296888890185
6132,1136,42.360540000000000,-71.053200000000004,1,0.290000000000000,Marketplace Plaza I,8259,0.289999892432268,0.396558961712987,0.236635935896022
6133,1136,42.360540000000000,-71.053200000000004,1,0.410000000000000,India Wharf Harborwalk,8541,0.123507388731575,0.169088665996331,0.100899131253050
6134,1136,42.360540000000000,-71.053200000000004,1,0.460000000000000,Aquarium Plaza,8608,0.459999657432080,0.887622494387654,0.529664942571149
6135,1136,42.360540000000000,-71.053200000000004,1,0.500000000000000,Aquarium Harborwalk II,8540,0.499999618016468,0.068588444555565,0.040928316684482
6136,1136,42.360540000000000,-71.053200000000004,1,0.510000000000000,Union Street Park I,7882,0.510000244944152,0.686080673503266,0.409400260615271
6137,1136,42.360540000000000,-71.053200000000004,1,0.530000000000000,Aquarium Harborwalk I,8609,0.414020300145777,0.604311640853734,0.360606781116657
6138,1136,42.360540000000000,-71.053200000000004,1,0.820000000000000,Faneuil Square,8297,0.819998719823076,1.102367778226081,0.657808437301050
6139,1136,42.360540000000000,-71.053200000000004,1,1.560000000000000,Quincy Market Square,7890,1.559994907594949,2.103983984081781,1.255496073100415
6140,1136,42.360540000000000,-71.053200000000004,1,2.830000000000000,North End Park,8383,2.546398347165694,3.434260328424997,2.049302841163895
6141,1136,42.360540000000000,-71.053200000000004,1,3.900000000000000,Long Wharf,8709,2.887183674796359,3.897883252939632,2.325957400101274
6142,1136,42.360540000000000,-71.053200000000004,1,4.710000000000000,Wharf District Park,8384,3.933826119652905,5.310575657496576,3.168943744027306
6143,1136,42.360540000000000,-71.053200000000004,1,4.744383870000000,Christopher Columbus Park,8708,4.744384135413120,6.568945747710226,3.919842381432924
6144,1136,42.360540000000000,-71.053200000000004,1,5.931465180000000,City Hall Plaza,7876,0.304683299517629,0.416934464104470,0.248794471052894
6145,1137,42.286250000000003,-71.137469999999993,1,7.511451160000000,Fallon Field,8009,7.511451975323785,10.127163768134128,6.050148660973987
6146,1139,42.351909999999997,-71.124520000000004,1,1.676685250000000,Boston University Ball Diamond,8255,1.676686054327611,2.262881468120784,1.350496622578124
6147,1139,42.351909999999997,-71.124520000000004,1,5.527804080000000,Commonwealth Avenue Outbound,8175,0.663883880959927,0.895880458813474,0.534665006058001
6148,1139,42.351909999999997,-71.124520000000004,1,6.345595010000000,Nickerson Field,7820,0.798817281007646,1.078089969868047,0.643408363917202
6149,1140,42.286040000000000,-71.145179999999996,1,31.760000000000002,West Roxbury Parkway,8210,6.200288989949076,8.330766773579700,4.976965252661031
