OBJECTID,Row_Labels,Average_of,Average__1,comm,ind,OBJECTID_1,ASSET_NAME,ACREAGE,ACREAGE_1,AREA,PERCENTAGE
193,62,39.923279999999998,-75.181719999999999,0,0,468,Stephen Girard Toilet Building,0.008443060000000,0.008443124475922,0.010985066763106,0.006799453243390
194,64,39.957749999999997,-75.219260000000006,0,0,1038,Spruce Play Lot,3.974056800000000,2.369247488806168,3.084098326440757,1.908025521031388
195,65,39.967089999999999,-75.162130000000005,1,0,172,Francisville Recreation Center,3.681584430000000,0.109660082290717,0.142776243775164,0.088318874785244
196,66,39.931410000000000,-75.156289999999998,0,0,236,Dr. Nicola Capitolo Playground,4.091991230000000,1.848109882949621,2.404994671497991,1.488451346809919
197,66,39.931410000000000,-75.156289999999998,0,0,247,Sacks Playground,3.738516020000000,0.016216727828670,0.021103292029392,0.013060828705997
198,66,39.931410000000000,-75.156289999999998,0,0,272,Gold Star Park,0.882945930000000,0.882945251397425,1.148985044324293,0.711106913024351
199,66,39.931410000000000,-75.156289999999998,0,0,419,"Louis P. Paolone, Sr. Park",0.089513350000000,0.089512905747698,0.116483109413137,0.072091403420282
200,66,39.931410000000000,-75.156289999999998,0,0,490,Dr. Nicola Capitolo Playground Building,0.102966830000000,0.102966732999637,0.133993606984860,0.082928651420382
201,66,39.931410000000000,-75.156289999999998,0,0,1356,"Louis P. Paolone, Sr. Park Garden",0.001255940000000,0.001255974832496,0.001634396923231,0.001011528354069
202,67,39.990989999999996,-75.101600000000005,1,0,305,Samuel Recreation Center,2.432868160000000,1.723083263048812,2.244167016912248,1.387724466703699
203,67,39.990989999999996,-75.101600000000005,1,0,532,Samuel Recreation Center Building,0.230918130000000,0.174633445051352,0.227446219681443,0.140645808236449
204,69,39.958080000000002,-75.165679999999995,1,0,133,Benjamin Franklin Parkway Medians,13.931207640000000,0.321290949179658,0.418282608798751,0.258775827169658
205,69,39.958080000000002,-75.165679999999995,1,0,307,John F. Kennedy Plaza,2.439869380000000,0.344806719409977,0.448840864630950,0.277681078699358
206,69,39.958080000000002,-75.165679999999995,1,0,1001,Levy Park,0.572631830000000,0.572631665768803,0.745414598764397,0.461160170951319
207,69,39.958080000000002,-75.165679999999995,1,0,1010,Sister Cities Park,1.729054770000000,1.729054460995685,2.250860401117572,1.392523260327259
208,69,39.958080000000002,-75.165679999999995,1,0,1011,Cret Park,1.121917470000000,1.121917847626748,1.460447989968255,0.903524623525845
209,69,39.958080000000002,-75.165679999999995,1,0,1012,East Triangle,0.184851950000000,0.184852011963366,0.240636270416234,0.148872672719566
210,69,39.958080000000002,-75.165679999999995,1,0,1014,Torun Triangle,0.624215370000000,0.624215215908898,0.812580893750618,0.502713448991963
211,69,39.958080000000002,-75.165679999999995,1,0,1024,Logan Square,9.209228050000000,3.820754656647747,4.973825841604901,3.077120275345697
212,69,39.958080000000002,-75.165679999999995,1,0,1026,Basilica Green,0.276190390000000,0.276190134297229,0.359537040454441,0.222432138187445
213,69,39.958080000000002,-75.165679999999995,1,0,1033,Benjamin Franklin Parkway,64.509472470000006,7.081520571652693,9.219074698547379,5.703497182698522
214,69,39.958080000000002,-75.165679999999995,1,0,1151,Galusha Pennypacker Park,1.154618500000000,1.074075253628781,1.398233574118410,0.865034888153733
215,69,39.958080000000002,-75.165679999999995,1,0,1166,Cafe Cret,0.038481390000000,0.038481491533331,0.050092904464685,0.030990609017686
216,69,39.958080000000002,-75.165679999999995,1,0,1339,Sister Cities Park Building,0.066865360000000,0.066865305483041,0.087044447391460,0.053851148482935
217,69,39.958080000000002,-75.165679999999995,1,0,1372,Vine Street Park,11.868121490000000,3.368060547896674,4.384464150082272,2.712504209514340
218,73,39.943610000000000,-75.156829999999999,0,0,277,Frank Palumbo Recreation Center,3.221027890000000,3.221028335754327,4.192073483878301,2.594019368545891
219,73,39.943610000000000,-75.156829999999999,0,0,309,Starr Garden Playground,2.166848140000000,2.072449880329899,2.697291482047174,1.669060996652926
220,73,39.943610000000000,-75.156829999999999,0,0,318,Seger Park Playground,1.911304920000000,1.911305967470027,2.487591305440830,1.539300313354717
221,73,39.943610000000000,-75.156829999999999,0,0,366,Cianfrani Park,0.608773820000000,0.608773674813803,0.792293475715749,0.490264454925013
222,73,39.943610000000000,-75.156829999999999,0,0,385,Louis I. Kahn Park,0.388319530000000,0.388319750416114,0.505415148204991,0.312746589162199
223,73,39.943610000000000,-75.156829999999999,0,0,500,Frank Palumbo Recreation Center Building,0.305145690000000,0.305145795053745,0.397137772783048,0.245745471433704
224,73,39.943610000000000,-75.156829999999999,0,0,503,Starr Garden Playground Building,0.081968890000000,0.081969074885574,0.106682733788933,0.066014367067319
225,73,39.943610000000000,-75.156829999999999,0,0,504,Seger Park Playground Building,0.033067010000000,0.033066964165092,0.043037229480077,0.026631071060470
226,73,39.943610000000000,-75.156829999999999,0,0,1043,Seger Dog Park,0.168994460000000,0.168994442772491,0.219948372360379,0.136102179548418
227,73,39.943610000000000,-75.156829999999999,0,0,1313,Waverly Street Community Garden,0.092752970000000,0.092753009917262,0.120721256733769,0.074701285501532
228,73,39.943610000000000,-75.156829999999999,0,0,1327,South Street Community Garden,0.205610960000000,0.205610920810534,0.267602061407701,0.165589876471387
229,74,40.028829999999999,-75.106139999999996,0,0,25,Tacony Creek Park,318.653500280000003,2.791035421625509,3.636999331978814,2.247782693156378
230,78,39.902230000000003,-75.247219999999999,0,0,30,Eastwick Regional Playground,23.375534710000000,1.408029642160210,1.831531404092737,1.134010341129303
231,79,39.935679999999998,-75.167230000000004,0,0,235,Columbus Square,4.111533470000000,3.701814118814168,4.817224440232187,2.981197416280485
232,79,39.935679999999998,-75.167230000000004,0,0,261,Hawthorne Cultural Center,1.022387150000000,0.003610083488071,0.004698211249144,0.002907544668277
233,79,39.935679999999998,-75.167230000000004,0,0,487,Columbus Square Building,0.100209910000000,0.100210137192792,0.130405583853035,0.080703067601409
234,79,39.935679999999998,-75.167230000000004,0,0,1118,Columbus Square Restrooms,0.028408040000000,0.001315141897294,0.001711403012339,0.001059122385079
235,80,39.959009999999999,-75.172010000000000,0,0,133,Benjamin Franklin Parkway Medians,13.931207640000000,4.965622103827961,6.464649481104670,3.999383703437104
236,80,39.959009999999999,-75.172010000000000,0,0,180,Von Colln Field,6.528407340000000,0.000730592741392,0.000951147734867,0.000588431710259
237,80,39.959009999999999,-75.172010000000000,0,0,203,Barnes Foundation Museum,5.387681140000000,5.387682030220881,7.013884829477354,4.339170556236115
238,80,39.959009999999999,-75.172010000000000,0,0,240,Rodin Museum,4.190618850000000,3.358550355767616,4.372363111729324,2.704981581085151
239,80,39.959009999999999,-75.172010000000000,0,0,302,Matthias Baldwin Park,2.152068960000000,1.453552535833160,1.892319146684903,1.170691524586787
240,80,39.959009999999999,-75.172010000000000,0,0,422,Coxe Park,0.109275670000000,0.069089041568063,0.089937678555558,0.055640338581605
241,80,39.959009999999999,-75.172010000000000,0,0,436,Rodin Museum Building,0.142317950000000,0.142317903034477,0.185278649598268,0.114623447715765
242,80,39.959009999999999,-75.172010000000000,0,0,524,Logan Square Maintenance Building,0.003092430000000,0.003092412104598,0.004025648116534,0.002490484831404
243,80,39.959009999999999,-75.172010000000000,0,0,980,Park Towne,3.687199170000000,0.460087402288718,0.598970564855851,0.370555762214917
244,80,39.959009999999999,-75.172010000000000,0,0,1008,Aviator Park,1.903299470000000,1.903299812243619,2.477693706848252,1.532836058975976
245,80,39.959009999999999,-75.172010000000000,0,0,1009,Winter Street,1.607994450000000,1.591751504926904,2.072156113679937,1.281948451536614
246,80,39.959009999999999,-75.172010000000000,0,0,1010,Sister Cities Park,1.729054770000000,1.729054460995686,2.250860401117574,1.392504641319435
247,80,39.959009999999999,-75.172010000000000,0,0,1012,East Triangle,0.184851950000000,0.184852011963366,0.240636270416234,0.148870682188034
248,80,39.959009999999999,-75.172010000000000,0,0,1013,West Triangle,0.152973430000000,0.152973015311597,0.199140041478979,0.123198858487332
249,80,39.959009999999999,-75.172010000000000,0,0,1014,Torun Triangle,0.624215370000000,0.354889442750743,0.461982299090808,0.285807371870758
250,80,39.959009999999999,-75.172010000000000,0,0,1024,Logan Square,9.209228050000000,9.209226635387756,11.988492728940674,7.416733511854151
251,80,39.959009999999999,-75.172010000000000,0,0,1026,Basilica Green,0.276190390000000,0.276190134297229,0.359537040454441,0.222429164114524
252,80,39.959009999999999,-75.172010000000000,0,0,1033,Benjamin Franklin Parkway,64.509472470000006,25.593154626319055,33.318438022477380,20.612597549264976
253,80,39.959009999999999,-75.172010000000000,0,0,1070,Former BSA Building,0.154628280000000,0.154628579350834,0.201296212783365,0.124532783304414
254,80,39.959009999999999,-75.172010000000000,0,0,1111,Barnes Museum Building,0.909827730000000,0.909825520249608,1.184445414453786,0.732762341101875
255,80,39.959009999999999,-75.172010000000000,0,0,1151,Galusha Pennypacker Park,1.154618500000000,1.154617819078819,1.503084066462772,0.929889538153268
256,80,39.959009999999999,-75.172010000000000,0,0,1152,Shakespeare Park,1.183946240000000,1.183945871384981,1.541268860717681,0.953512728290421
257,80,39.959009999999999,-75.172010000000000,0,0,1339,Sister Cities Park Building,0.066865360000000,0.066865305483041,0.087044447391460,0.053850428455497
258,80,39.959009999999999,-75.172010000000000,0,0,1372,Vine Street Park,11.868121490000000,0.312173340527963,0.406380111251571,0.251408834940076
259,82,39.940890000000003,-75.181240000000003,0,1,399,Julian Abele Park,0.286051990000000,0.286052174914202,0.372286230764521,0.230376561744626
260,82,39.940890000000003,-75.181240000000003,0,1,426,22nd & Catharine Park,0.046244320000000,0.046244129253654,0.060186227030048,0.037244181765976
261,84,39.924370000000003,-75.169680000000000,1,0,311,Thomas I. Guerin Recreation Center,2.046829790000000,2.046828188068344,2.663163977956541,1.648399187936280
262,84,39.924370000000003,-75.169680000000000,1,0,470,Thomas I. Guerin Recreation Center Building 1,0.351466480000000,0.351466353295818,0.457299716766640,0.283051471107695
263,84,39.924370000000003,-75.169680000000000,1,0,471,Thomas I. Guerin Recreation Center Building 2,0.123269590000000,0.123269686465605,0.160389446536315,0.099275086180339
264,85,39.943640000000002,-75.180650000000000,0,0,389,James O'Connor Memorial Pool,0.373647960000000,0.373648123224325,0.486325810199866,0.300934135704328
265,85,39.943640000000002,-75.180650000000000,0,0,399,Julian Abele Park,0.286051990000000,0.286052174914202,0.372286230764521,0.230367446555429
266,85,39.943640000000002,-75.180650000000000,0,0,426,22nd & Catharine Park,0.046244320000000,0.046244129253654,0.060186227030048,0.037242708144872
267,85,39.943640000000002,-75.180650000000000,0,0,1057,James O'Connor Memorial Pool Building 1,0.015330860000000,0.015330850639690,0.019954007682029,0.012347364523304
268,85,39.943640000000002,-75.180650000000000,0,0,1058,James O'Connor Memorial Pool Building 2,0.008051640000000,0.008051622284107,0.010479665642122,0.006484724964908
269,86,39.943420000000003,-75.155270000000002,0,0,117,Washington Square,7.188231450000000,0.459290137417966,0.597802824071932,0.369916298086884
270,86,39.943420000000003,-75.155270000000002,0,0,277,Frank Palumbo Recreation Center,3.221027890000000,3.154980326084185,4.106113945141023,2.540835220154012
271,86,39.943420000000003,-75.155270000000002,0,0,309,Starr Garden Playground,2.166848140000000,2.166845261574360,2.820146977946910,1.745087657895551
272,86,39.943420000000003,-75.155270000000002,0,0,318,Seger Park Playground,1.911304920000000,1.809023011767066,2.354468615703052,1.456929072951023
273,86,39.943420000000003,-75.155270000000002,0,0,366,Cianfrani Park,0.608773820000000,0.608773674813803,0.792293475715749,0.490265782852666
274,86,39.943420000000003,-75.155270000000002,0,0,500,Frank Palumbo Recreation Center Building,0.305145690000000,0.287627416538975,0.374338147361696,0.231637884815477
275,86,39.943420000000003,-75.155270000000002,0,0,503,Starr Garden Playground Building,0.081968890000000,0.081969074885574,0.106682733788933,0.066014545873477
276,86,39.943420000000003,-75.155270000000002,0,0,504,Seger Park Playground Building,0.033067010000000,0.033066964165092,0.043037229480077,0.026631143193245
277,86,39.943420000000003,-75.155270000000002,0,0,1043,Seger Dog Park,0.168994460000000,0.168994442772491,0.219948372360379,0.136102548194046
278,86,39.943420000000003,-75.155270000000002,0,0,1327,South Street Community Garden,0.205610960000000,0.205610920810534,0.267602061407701,0.165590324987231
279,87,39.939920000000001,-75.149569999999997,0,0,269,Weccacoe Playground,0.903741930000000,0.903742292399160,1.176136904988482,0.727822140178499
280,87,39.939920000000001,-75.149569999999997,0,0,309,Starr Garden Playground,2.166848140000000,0.367777960841142,0.478662654511859,0.296208099714169
281,87,39.939920000000001,-75.149569999999997,0,0,372,Mario Lanza Park,0.506920240000000,0.506920336268006,0.659703976133344,0.408240875494284
282,87,39.939920000000001,-75.149569999999997,0,0,391,Edward Shippen Plaza/Bainbridge Green,0.348398460000000,0.348398688806305,0.453426183178472,0.280591157078908
283,87,39.939920000000001,-75.149569999999997,0,0,496,Weccacoe Playground Building,0.062378930000000,0.062378875697281,0.081180119287151,0.050236233476662
284,87,39.939920000000001,-75.149569999999997,0,0,503,Starr Garden Playground Building,0.081968890000000,0.007696213305373,0.010016620004388,0.006198528230878
285,89,39.937860000000001,-75.166749999999993,1,1,261,Hawthorne Cultural Center,1.022387150000000,1.022388290970152,1.330549884927037,0.823401005550002
286,89,39.937860000000001,-75.166749999999993,1,1,264,Ridgway Park,1.015508800000000,1.015508113798154,1.321614719645126,0.817871544263938
287,89,39.937860000000001,-75.166749999999993,1,1,497,Hawthorne Cultural Center Building,0.214421290000000,0.214420902729207,0.279050612154381,0.172688417961767
288,89,39.937860000000001,-75.166749999999993,1,1,1050,Ridgway Park Pool Building,0.008054590000000,0.008054492267091,0.010482389680024,0.006486949719718
289,90,39.949230000000000,-75.150750000000002,1,0,117,Washington Square,7.188231450000000,7.188233303805667,9.356060187272050,5.788982159498253
290,90,39.949230000000000,-75.150750000000002,1,0,378,Atwater Kent Museum,0.444489940000000,0.444489100939927,0.578564654115183,0.357981927622211
291,90,39.949230000000000,-75.150750000000002,1,0,513,Washington Square Maintenance Building,0.004307580000000,0.004307611977940,0.005606723139412,0.003469111952855
292,90,39.949230000000000,-75.150750000000002,1,0,516,Atwater Kent Museum Building,0.148192610000000,0.148192840904873,0.192893858373215,0.119351423830986
293,90,39.949230000000000,-75.150750000000002,1,0,934,Guard Box (Washington Square),0.003642670000000,0.003642632263281,0.004741147037558,0.002933544148564
294,90,39.949230000000000,-75.150750000000002,1,0,1309,Ben-Gurion Place,0.387166130000000,0.387165667312410,0.503957536645900,0.311819412273194
295,90,39.949230000000000,-75.150750000000002,1,0,1310,Commerce Street Walk,0.372665540000000,0.141878940978475,0.184677805709694,0.114267811569136
296,93,39.975279999999998,-75.206659999999999,0,0,8,West Fairmount Park,1395.358889650000037,58.768850187541453,76.539937167778376,47.340675344723707
